[(1204.0, 694.5), (2313.0, 691.0), (3535.0, 1699.0), (34.5, 1778.0)]
[(1205.0, 695.5), (2313.0, 691.0), (3535.0, 1699.0), (34.5, 1778.0)]
[(1204.0, 694.5), (2313.0, 691.0), (3535.0, 1699.0), (34.5, 1778.0)]
[(1204.0, 695.5), (2313.5, 691.5), (3535.0, 1699.0), (33.5, 1778.0)]
[(1204.0, 694.5), (2313.0, 692.0), (3535.0, 1699.0), (33.5, 1778.0)]
[(1204.0, 695.5), (2312.0, 691.0), (3535.0, 1700.0), (33.5, 1777.5)]
[(1204.0, 695.5), (2313.0, 691.0), (3535.0, 1700.0), (34.5, 1778.0)]
[(1204.0, 694.5), (2313.0, 691.0), (3535.5, 1699.5), (33.5, 1777.5)]
[(1204.0, 695.5), (2313.0, 691.0), (3534.5, 1699.5), (33.5, 1777.5)]
[(1204.0, 695.5), (2312.0, 691.0), (3535.0, 1700.0), (33.5, 1778.0)]
[(1204.0, 695.5), (2312.0, 692.0), (3534.5, 1699.5), (33.5, 1777.5)]
[(1204.0, 694.5), (2313.0, 692.0), (3534.5, 1699.5), (33.5, 1777.5)]
[(1204.0, 695.5), (2313.5, 691.5), (3534.5, 1699.5), (33.5, 1778.5)]
[(1204.0, 695.5), (2313.5, 691.5), (3534.5, 1699.5), (33.5, 1778.5)]
[(1204.0, 695.5), (2313.5, 691.5), (3534.5, 1699.5), (33.5, 1777.5)]
[(1204.0, 695.5), (2313.0, 691.0), (3534.5, 1699.5), (33.5, 1778.0)]
[(1204.0, 696.5), (2313.0, 691.0), (3535.0, 1699.0), (33.5, 1778.0)]
[(1204.0, 696.5), (2313.0, 692.0), (3534.5, 1699.5), (33.5, 1777.5)]
[(1204.0, 695.5), (2313.0, 691.0), (3534.5, 1698.5), (33.5, 1778.0)]
[(1204.0, 695.5), (2313.0, 692.0), (3534.5, 1699.5), (32.5, 1777.0)]
[(1204.0, 695.5), (2313.0, 691.0), (3534.5, 1698.5), (33.5, 1777.0)]
[(1204.0, 695.5), (2313.0, 692.0), (3534.5, 1698.5), (33.5, 1777.0)]
[(1204.0, 696.5), (2314.0, 691.0), (3534.5, 1698.5), (32.5, 1777.0)]
[(1204.0, 696.5), (2312.0, 692.0), (3534.5, 1698.5), (33.5, 1777.0)]
[(1204.0, 695.5), (2313.0, 690.0), (3534.5, 1697.5), (33.0, 1777.5)]
[(1204.0, 695.5), (2313.0, 691.0), (3534.5, 1698.5), (33.5, 1777.0)]
[(1204.0, 695.5), (2313.0, 691.0), (3535.0, 1697.0), (34.5, 1777.0)]
[(1204.0, 695.5), (2313.0, 692.0), (3534.5, 1697.5), (33.5, 1777.0)]
[(1204.0, 695.5), (2313.0, 690.0), (3535.0, 1697.0), (34.5, 1776.0)]
[(1205.0, 695.5), (2313.0, 691.0), (3535.0, 1697.0), (34.5, 1776.0)]
[(1204.0, 695.5), (2313.0, 691.0), (3535.0, 1697.0), (34.5, 1775.5)]
[(1204.0, 695.5), (2313.0, 690.0), (3535.0, 1697.0), (34.5, 1776.0)]
[(1204.0, 695.5), (2313.0, 691.0), (3535.0, 1697.0), (33.5, 1776.0)]
[(1204.0, 695.5), (2312.0, 691.0), (3535.0, 1696.0), (34.5, 1776.0)]
[(1203.5, 695.0), (2312.0, 691.0), (3534.5, 1695.5), (34.5, 1775.0)]
[(1203.0, 694.5), (2313.0, 690.0), (3534.5, 1696.5), (33.5, 1775.0)]
[(1205.0, 694.5), (2313.0, 690.0), (3534.5, 1696.5), (33.5, 1775.0)]
[(1204.0, 695.5), (2313.0, 690.0), (3534.0, 1696.0), (34.5, 1776.0)]
[(1204.0, 695.5), (2313.0, 690.0), (3534.0, 1696.0), (34.5, 1775.0)]
[(1204.0, 695.5), (2312.0, 691.0), (3534.5, 1695.5), (34.5, 1774.5)]
[(1204.0, 695.5), (2312.0, 691.0), (3533.5, 1696.5), (35.5, 1776.0)]
[(1204.0, 695.5), (2313.0, 691.0), (3534.0, 1696.0), (33.5, 1775.0)]
[(1204.0, 695.5), (2313.0, 691.0), (3534.0, 1695.0), (34.5, 1775.0)]
